hour,day,hour_of_day,baseline_load,plotted_target_load,mappo_standard,grouped_mappo,grouped_comm_v2
608,26,8,77.99787902832031,43.94522550337499,43.00394594669342,27.626803696155548,-3.750330209732056
609,26,9,67.60350799560547,43.94522550337499,41.355520248413086,36.0840927362442,34.78928583860397
610,26,10,67.78206634521484,43.94522550337499,-27.527051091194156,-20.054038763046265,-55.21297478675842
611,26,11,63.846187591552734,43.94522550337499,-37.53162837028504,-94.2055366039276,-71.33948826789856
612,26,12,57.3250846862793,43.94522550337499,-36.82474112510681,-28.86171293258667,-49.3264262676239
613,26,13,59.97818374633789,43.94522550337499,19.762201368808743,-21.951330304145813,-11.477153360843658
614,26,14,51.68046188354492,43.94522550337499,48.06373304128647,44.51365876197815,72.56052875518799
615,26,15,56.232398986816406,43.94522550337499,69.57100123167038,61.0489487349987,66.6123680472374
616,26,16,61.72883605957031,43.94522550337499,83.73474085330963,94.00420144200324,109.03545835614204
617,26,17,72.254150390625,43.94522550337499,88.17496514320374,98.10173094272614,102.5979858636856
618,26,18,79.8353042602539,43.94522550337499,95.51141440868378,104.81354433298112,109.65725773572922
619,26,19,85.6880874633789,43.94522550337499,130.78723776340485,117.75328385829926,104.58074426651
620,26,20,86.64043426513672,43.94522550337499,125.55258989334106,119.80424189567566,96.13396376371384
621,26,21,82.46865844726562,43.94522550337499,108.58319330215454,107.78854143619536,98.60100722312929
622,26,22,80.13843536376953,43.94522550337499,106.48470747470856,117.96807491779327,100.8747534751892
623,26,23,75.33562469482422,43.94522550337499,105.04718029499054,105.96873664855956,116.16344141960144
624,27,0,84.15792083740234,43.08930080841666,125.771115899086,92.4015788435936,108.24852776527403
625,27,1,83.26178741455078,43.08930080841666,153.6465344429016,118.62626266479492,119.3239095211029
626,27,2,72.44646453857422,43.08930080841666,129.31340742111206,93.54394459724426,64.55531537532806
627,27,3,74.96050262451172,43.08930080841666,125.36411893367767,97.24609184265135,90.1946098804474
628,27,4,78.1468734741211,43.08930080841666,138.4609409570694,87.9117836356163,62.89352607727051
629,27,5,89.63362884521484,43.08930080841666,154.3034030199051,113.94591581821442,111.97606015205383
630,27,6,122.55256652832033,43.08930080841666,119.95569798350334,112.75760344415905,89.87001392245293
631,27,7,113.6076202392578,43.08930080841666,76.95830500125885,96.77522790431976,90.60959088802338
632,27,8,95.34622955322266,43.08930080841666,35.723549246788025,37.132829785346985,17.05724835395813
633,27,9,97.98942565917967,43.08930080841666,-18.8787122964859,-4.557140350341797,-6.862391114234924
634,27,10,72.75856018066406,43.08930080841666,-22.97623872756958,-33.006439208984375,-54.88603603839874
635,27,11,91.8908920288086,43.08930080841666,-50.201727628707886,-62.32839035987854,-58.017415165901184
636,27,12,55.04442596435547,43.08930080841666,-87.70401155948639,-113.94385874271391,-108.02263522148132
637,27,13,45.64755630493164,43.08930080841666,-89.79078137874603,-82.39891529083252,-94.23742306232452
638,27,14,37.5706787109375,43.08930080841666,-46.57290363311768,-66.11754643917084,-59.05592620372772
639,27,15,37.34244537353516,43.08930080841666,-4.560220003128052,-11.315581619739532,-16.497910976409912
640,27,16,40.76337432861328,43.08930080841666,44.0416265130043,74.44139182567596,66.24183970689774
641,27,17,58.437721252441406,43.08930080841666,72.8900740146637,66.16495388746262,96.89645636081696
642,27,18,66.13278198242188,43.08930080841666,96.01354229450226,86.45640766620636,81.75153774023056
643,27,19,68.64503479003906,43.08930080841666,106.88737332820892,101.08582651615144,126.9077252149582
644,27,20,90.72335815429688,43.08930080841666,87.34192180633545,79.54320311546326,95.2921302318573
645,27,21,70.92732238769531,43.08930080841666,105.2087174654007,69.18252116441727,81.61787581443787
646,27,22,60.96752166748047,43.08930080841666,103.45119738578796,61.3375728726387,76.70506662130356
647,27,23,55.96848678588867,43.08930080841666,94.74114525318146,64.55765268206596,64.31464970111847
648,28,0,49.32249069213867,37.13403659316667,92.00310230255128,78.3378998041153,77.500812292099
649,28,1,51.06261444091797,37.13403659316667,90.5486627817154,65.67484378814697,73.58163547515869
650,28,2,53.10253143310547,37.13403659316667,96.11742293834686,84.79178041219711,83.69836658239365
651,28,3,57.006874084472656,37.13403659316667,72.58300054073334,86.70708334445953,78.95267045497894
652,28,4,53.38850021362305,37.13403659316667,114.3413997888565,116.58933264017104,103.08034580945969
653,28,5,84.50872802734375,37.13403659316667,123.54236769676208,95.5645067691803,78.01531744003296
654,28,6,69.86494445800781,37.13403659316667,105.5515918135643,101.99979445338248,98.58328542113304
655,28,7,82.41285705566406,37.13403659316667,86.96763336658478,83.89249777793884,76.6243836581707
656,28,8,74.09403228759766,37.13403659316667,82.24458396434784,63.829779624938965,69.96881198883057
657,28,9,72.71541595458984,37.13403659316667,32.557170271873474,9.008302092552183,4.384672164916992
658,28,10,71.1778335571289,37.13403659316667,19.085373759269714,1.9139156937599184,-0.727850079536438
659,28,11,55.23412704467773,37.13403659316667,-55.583847761154175,-96.3725048303604,-73.39701545238495
660,28,12,53.717769622802734,37.13403659316667,-38.91158449649811,-43.72553312778473,-58.16311144828797
661,28,13,53.63703918457031,37.13403659316667,-86.9883793592453,-88.62299346923828,-80.00819671154022
662,28,14,35.097877502441406,37.13403659316667,-69.42649382352829,-60.28444463014603,-73.34831428527832
663,28,15,38.64165115356445,37.13403659316667,-2.94757142663002,18.695427656173703,26.751341372728348
664,28,16,38.65975189208984,37.13403659316667,50.779414385557175,64.48489478230476,58.00975358486176
665,28,17,46.24468231201172,37.13403659316667,62.46060580015183,69.94649946689606,64.23984169960022
666,28,18,47.40048599243164,37.13403659316667,54.98624324798584,72.58533787727356,64.7012147307396
667,28,19,56.29688262939453,37.13403659316667,99.00732785463332,77.02078711986542,82.13027143478394
668,28,20,59.65493774414063,37.13403659316667,85.94125092029572,60.60665446519852,63.691685169935226
669,28,21,52.94741439819336,37.13403659316667,91.1300324201584,54.92697876691818,70.81138497591019
670,28,22,43.98088455200195,37.13403659316667,69.1359566450119,30.88321626186371,42.3020658493042
